yyyymmdd,hhmmss,storm#,latstorm,lonstorm,altsnd, latsnd,  lonsnd,  tbot, ttop1, ttop2, ttop3, ttop4, ttop5,  wbot, wtop1, wtop2, wtop3, wtop4, wtop5,dirstm,spdstm,sndang,snddist,suptime,ntime,tor,tordur,torday,outflow
20090614,011337,storm1,  35.475,-101.332,   954, 35.535,-100.933,    10, 12030, 12030, 12030, 12030, 12030,    10,  6950, 11990, 11990, 11990, 11990, 247.5,  15.8,   -16,     37,   1.38, 0.82, -2,   0.0,  0.0,0.0
20090614,011603,storm1,  35.475,-101.332,  1000, 35.493,-101.168,    10,  6870,  6930,  6930,  6930,  6930,    10,  6870,  6870,  6870,  6870,  6870, 247.5,  15.8,   -19,     15,   1.38, 0.82, -2,   0.0,  0.0,0.0
20100510,195612,storm1,  36.667, -98.465,   303, 36.131, -97.092,    10, 12570, 12570, 12570, 12570, 12570,    10, 12570, 12570, 12570, 12570, 12570, 240.4,  22.9,   -61,    137,   1.15, 0.26,  3,  56.9,  2.0,0.0
20100510,205700,storm1,  36.883, -97.735,   315, 36.610, -97.490,    10,  9120,  9120,  9120,  9120,  9120,    10,  9120,  9120,  9120,  9120,  9120, 252.1,  25.7,   -76,     37,   2.14, 0.48,  3,  56.9,  2.0,0.0
20100510,205746,storm2,  36.252, -97.891,   278, 36.106, -96.450,    10, 11880, 11880, 11880, 11880, 11880,    10, 11490, 11880, 11880, 11880, 11880, 234.9,  25.3,   -48,    130,   0.92, 0.28,  1,  15.2,  2.0,0.0
20100510,205804,storm2,  36.252, -97.891,   303, 36.131, -97.092,    10, 10470, 10470, 10470, 10470, 10470,    10,   460,  8990, 10470, 10470, 10470, 234.9,  25.3,   -51,     73,   0.92, 0.28,  1,  15.2,  2.0,0.0
20100510,210257,storm2,  36.320, -97.782,   341, 35.435, -97.001,    10,  8200,  8200,  8450,  8450,  8450,    10,    90,    90,    90,  8420,  8420, 235.2,  21.9,   -95,    121,   1.06, 0.32,  1,  15.2,  2.0,0.0
20100510,214558,storm2,  36.516, -97.226,   297, 36.131, -97.092,    10, 10830, 10830, 10830, 10830, 10830,    10,  9970, 10820, 10820, 10820, 10820, 257.9,  22.6,   -89,     44,   1.77, 0.54,  1,  15.2,  2.0,0.0
20100510,215644,storm3,  35.270, -97.859,   250, 35.424, -96.298,    10, 12740, 12740, 12740, 12740, 12740,    10, 12740, 12740, 12740, 12740, 12740, 257.4,  24.2,    -8,    143,   0.33, 0.26,  4,  19.4,  2.0,0.0
20100510,215731,storm3,  35.270, -97.859,   275, 36.106, -96.450,    10, 12720, 12720, 12720, 12720, 12720,    10, 12720, 12720, 12720, 12720, 12720, 257.4,  24.2,    21,    158,   0.33, 0.26,  4,  19.4,  2.0,0.0
20100510,220041,storm3,  35.285, -97.781,   322, 35.435, -97.001,    10, 11930, 12670, 12670, 12670, 12670,    10, 10840, 10970, 12600, 12600, 12600, 259.8,  23.2,     1,     73,   0.40, 0.31,  4,  19.4,  2.0,0.0
20100510,225139,storm2,  36.796, -96.273,   266, 36.105, -96.450,    10, 12720, 12720, 12720, 12720, 12720,    10,  6070,  7600, 12720, 12720, 12720, 253.0,  19.1,  -123,     78,   2.87, 0.87, -1,   0.0,  2.0,0.0
20100510,225441,storm4,  35.262, -97.093,   237, 35.424, -96.299,    10,  7440,  8400,  8400, 10660, 10660,    10,  5090,  5610, 10660, 10660, 10660, 256.6,  18.5,    -2,     74,   1.28, 0.85,  4,  21.7,  2.0,0.0
20100510,225833,storm4,  35.274, -97.045,   282, 35.987, -97.052,    10, 12710, 12710, 12710, 12710, 12710,    10, 12710, 12710, 12710, 12710, 12710, 257.5,  17.6,    75,     79,   1.37, 0.90, -1,   0.0,  2.0,0.0
20100510,225833,storm5,  35.260, -96.935,   284, 35.250, -96.752,    10,  1530,  1530,  1530,  1530,  1530,    10,  1530,  1530,  1530,  1530,  1530, 256.3,  21.2,   -20,     17,   0.33, 0.08,  3,  43.4,  2.0,0.0
20100510,235611,storm5,  35.346, -96.118,   288, 36.003, -96.417,    -1,    -1,    -1,    -1,    -1,    -1,    10,   460,   630,   630, 10550, 10550, 253.6,  23.1,    90,     78,   1.32, 0.31,  2,  34.5,  2.0,0.0
20100511,000043,storm6,  35.020, -96.991,   288, 35.987, -97.052,    10, 10060, 10060, 10060, 12050, 12050,    10,  5360, 10050, 10050, 12040, 12040, 267.6,  24.5,    90,    108,   1.22, 0.73,  0,   7.1,  2.0,0.0
20100511,000235,storm6,  35.020, -96.991,   345, 35.182, -97.437,    10, 12650, 12650, 12650, 12650, 12650,    10, 12650, 12650, 12650, 12650, 12650, 267.6,  24.5,   153,     44,   1.22, 0.73,  0,   7.1,  2.0,0.0
20100511,002150,storm6,  35.030, -96.711,   276, 34.891, -96.675,    10,  4530,  4530,  4530,  4530,  4530,    10,  1590,  2010,  2010,  2010,  4530, 269.4,  20.4,   -79,     16,   1.52, 0.91, -1,   0.0,  2.0,0.0
20100512,010900,storm1,  36.122, -99.619,   557, 36.144, -98.954,    10, 11340, 12430, 12430, 12430, 12430,    10, 11340, 12400, 12400, 12400, 12400, 212.5,  10.2,   -60,     60,   0.71, 0.31,  0,   2.5,  1.0,0.0
20100512,012510,storm1,  36.208, -99.554,   586, 35.842, -99.288,    10, 10890, 10890, 10890, 10890, 10890,    10, 10890, 10890, 10890, 10890, 10890, 211.8,  10.4,  -123,     47,   1.00, 0.43,  0,   2.5,  1.0,0.0
20100512,223002,storm1,  34.690,-100.277,   518, 35.070, -99.501,    10, 12310, 12310, 12310, 12310, 12310,    10, 12310, 12310, 12310, 12310, 12310, 218.3,  19.5,   -26,     82,   0.86, 0.11,  0,   6.8,  1.0,0.0
20100512,230222,storm1,  34.913,-100.021,   537, 35.044, -99.504,    10,  8770,  8770,  8770,  8770,  8770,    10,  8770,  8770,  8770,  8770,  8770, 223.2,  16.6,   -35,     49,   1.43, 0.19,  1,  11.8,  1.0,0.0
20100512,230408,storm1,  34.913,-100.021,  1095, 35.233,-101.708,    10, 11900, 11900, 11900, 11900, 11900,    10, 11900, 11900, 11900, 11900, 11900, 223.2,  16.6,   114,    158,   1.43, 0.19,  1,  11.8,  1.0,0.0
20100512,233441,storm1,  35.105, -99.800,   568, 35.291, -99.506,    10,  4060,  4060,  4060,  4060,  4060,    10,   510,  4060,  4060,  4060,  4060, 241.8,  13.0,     5,     34,   1.98, 0.26,  1,  11.8,  1.0,0.0
20100512,234237,storm1,  35.120, -99.758,   535, 35.048, -99.501,    10, 10940, 10940, 10940, 10940, 10940,    10, 10940, 10940, 10940, 10940, 10940, 243.5,  12.4,   -50,     25,   2.06, 0.27,  1,  11.8,  1.0,0.0
20100512,234639,storm1,  35.133, -99.724,   542, 34.901, -99.729,    10,  8340,  8340,  8340,  8340,  8340,    10,  8330,  8330,  8330,  8330,  8330, 245.2,  11.1,  -120,     26,   2.14, 0.28,  1,  11.8,  1.0,0.0
20100512,235103,storm1,  35.150, -99.687,   464, 35.021, -99.060,    10, 10910, 10910, 10910, 10910, 10910,    10, 10910, 10910, 10910, 10910, 10910, 249.3,   9.4,   -39,     59,   2.22, 0.29,  1,  11.8,  1.0,0.0
20100513,001647,storm1,  35.192, -99.521,   552, 35.290, -99.277,    10,  8530,  8530,  8530,  8530, 12410,    10, 11920, 12410, 12410, 12410, 12410, 240.9,  16.4,    -8,     25,   2.68, 0.35,  1,  11.8,  1.0,0.0
20100513,003143,storm1,  35.260, -99.383,   480, 34.944, -99.505,    10,  8940,  8940,  8940,  8940,  8940,    10,  8770,  9040,  9040,  9040,  9040, 245.2,  16.8,  -137,     37,   2.92, 0.38,  1,  11.8,  1.0,0.0
20100513,003507,storm1,  35.277, -99.339,   509, 35.160, -99.210,    10,  4050,  6380,  6380,  6380,  6380,    10,  6380,  6380,  6380,  6380,  6380, 243.7,  16.5,   -79,     18,   2.99, 0.39,  1,  11.8,  1.0,0.0
20100513,003916,storm1,  35.277, -99.339,   422, 35.064, -98.867,    10, 11050, 11050, 11050, 11050, 11050,    10, 11050, 11050, 11050, 11050, 11050, 243.7,  16.5,   -60,     49,   2.99, 0.39,  1,  11.8,  1.0,0.0
20100513,005911,storm1,  35.384, -99.127,   488, 35.500, -98.987,    10,  2280,  2280,  2280,  2280,  2280,    10,  2280,  2280,  2280,  2280,  2280, 236.1,  15.4,     6,     18,   3.38, 0.44, -1,   0.0,  1.0,0.0
20100513,012949,storm1,  35.534, -98.892,   478, 35.290, -98.800,    10, 12520, 12520, 12520, 12520, 12520,    30, 11910, 12520, 12520, 12520, 12520, 225.3,  16.9,  -123,     28,   3.85, 0.50, -1,   0.0,  1.0,0.0
20100513,013112,storm1,  35.565, -98.859,   401, 35.117, -98.443,    10, 12590, 12590, 12590, 12590, 12590,    10, 12590, 12590, 12590, 12590, 12590, 228.2,  17.7,  -100,     62,   3.93, 0.51, -1,   0.0,  1.0,0.0
20100513,013502,storm1,  35.565, -98.859,   576, 35.248, -99.639,    10, 12420, 12420, 12420, 12420, 12420,    10, 12420, 12420, 12420, 12420, 12420, 228.2,  17.7,   159,     79,   3.93, 0.51, -1,   0.0,  1.0,0.0
20100513,013948,storm1,  35.593, -98.827,   484, 35.522, -98.571,    10,  8850,  8850,  8850,  8850,  8850,    10,  8190,  8850,  8850,  8850,  8850, 230.6,  18.1,   -64,     24,   4.00, 0.52, -1,   0.0,  1.0,0.0
20100514,182917,storm1,  31.908,-102.559,   930, 31.764,-102.541,    10, 12040, 12040, 12040, 12040, 12040,    10, 11320, 12040, 12040, 12040, 12040, 205.0,   8.0,  -152,     16,   0.54, 0.46,  0,   8.1,  1.0,0.0
20100514,183043,storm1,  31.908,-102.559,   874, 31.850,-103.080,    10,  8970,  8970,  8970,  8970,  8970,    10,    20,    20,  8970,  8970,  8970, 205.0,   8.0,   119,     50,   0.54, 0.46,  0,   8.1,  1.0,0.0
20100514,183147,storm1,  31.908,-102.559,   922, 31.843,-102.568,    10,  6350,  6350,  6350,  6350,  6350,    10,  6350,  6350,  6350,  6350,  6350, 205.0,   8.0,  -165,      7,   0.54, 0.46,  0,   8.1,  1.0,0.0
20100514,192637,storm2,  31.653,-103.110,   872, 31.683,-102.143,    10, 12120, 12120, 12120, 12120, 12120,    20, 10780, 12120, 12120, 12120, 12120, 241.9,  12.0,   -30,     92,   0.69, 0.34, -2,   0.0,  1.0,0.0
20100514,194628,storm2,  31.693,-102.998,   903, 31.742,-102.592,    10,  5420,  6380, 11020, 11020, 11020,    10,   260,   260,  6360, 11020, 11020, 249.0,   9.2,   -16,     39,   1.00, 0.50, -2,   0.0,  1.0,1.0
20100514,195704,storm2,  31.727,-102.918,   958, 31.897,-102.586,    10, 11710, 11710, 11710, 11710, 11710,    10, 10610, 11710, 11710, 11710, 11710, 246.3,  10.0,     4,     37,   1.23, 0.61, -2,   0.0,  1.0,0.0
20100514,200006,storm2,  31.727,-102.918,   857, 31.755,-103.171,    10,  6420, 11640, 12140, 12140, 12140,    10,  6420,  6500,  6500, 12110, 12110, 246.3,  10.0,   145,     24,   1.23, 0.61, -2,   0.0,  1.0,1.0
20100514,202522,storm2,  31.763,-102.757,   789, 31.401,-102.344,    10, 12210, 12210, 12210, 12210, 12210,   120,  8530, 12210, 12210, 12210, 12210, 256.6,  11.8,   -61,     56,   1.69, 0.84, -2,   0.0,  1.0,0.0
20100514,203136,storm2,  31.768,-102.723,   882, 31.814,-102.409,    10, 12110, 12110, 12110, 12110, 12110,    10,  4290, 12060, 12060, 12060, 12060, 255.8,  11.1,    -7,     30,   1.77, 0.88, -2,   0.0,  1.0,1.0
20100514,204539,storm2,  31.794,-102.627,   922, 31.959,-102.409,    10,  3940,  5260,  5260,  5260, 12050,    90,  4240,  6310, 11170, 12050, 12050, 255.2,  11.0,    25,     28,   2.02, 1.00, -2,   0.0,  1.0,1.0
20100514,205649,storm3,  31.585,-102.549,   928, 31.885,-102.894,    10,  6440,  6440,  6440,  6440,  6440,    10,  6440,  6440,  6440,  6440,  6440, 261.6,   9.5,   124,     47,   0.08, 0.04, -2,   0.0,  1.0,1.0
20100514,212745,storm3,  31.609,-102.343,   828, 31.910,-102.075,    10,  8190,  8190,  8190,  8190,  8190,    10,  8190,  8190,  8190,  8190,  8190, 270.2,   8.6,    53,     42,   0.62, 0.32, -2,   0.0,  1.0,1.0
20100514,213021,storm3,  31.616,-102.309,   800, 31.261,-101.944,    10, 12190, 12190, 12190, 12190, 12190,    10, 12180, 12180, 12180, 12180, 12180, 276.2,   7.7,   -41,     53,   0.69, 0.36, -2,   0.0,  1.0,0.0
20100514,214147,storm3,  31.606,-102.272,   835, 31.714,-102.010,    10,  5190,  5190,  6250,  6250,  6250,    10,  5080,  5080,  5080,  6750,  6750, 279.4,   9.0,    37,     28,   0.85, 0.44, -2,   0.0,  1.0,0.0
20100514,220126,storm3,  31.592,-102.154,   953, 31.763,-102.542,    10,  9420, 10380, 10380, 10380, 10380,    10,  9420,  9420, 10380, 10380, 10380, 270.6,  12.9,   153,     41,   1.15, 0.60, -2,   0.0,  1.0,1.0
20100514,221215,storm3,  31.594,-102.035,   842, 31.550,-101.869,    10,  2570,  5630,  5630,  5630,  5630,    10,  3160,  3750,  5940,  5940,  5940, 285.5,  12.3,     1,     16,   1.39, 0.71, -2,   0.0,  1.0,1.0
20100514,221538,storm3,  31.594,-102.035,   803, 31.863,-101.518,    10, 12190, 12190, 12190, 12190, 12190,    10, 12190, 12190, 12190, 12190, 12190, 285.5,  12.3,    50,     57,   1.39, 0.71, -2,   0.0,  1.0,1.0
20100514,222254,storm3,  31.573,-101.970,   807, 31.200,-101.506,    10,  7760, 12190, 12190, 12190, 12190,    10,  7760, 12190, 12190, 12190, 12190, 288.1,  11.5,   -22,     61,   1.54, 0.79, -2,   0.0,  1.0,0.0
20100515,224814,storm1,  32.989,-105.271,  1003, 32.484,-104.327,    10, 10550, 10550, 10550, 10550, 10550,    10, 10550, 10550, 10550, 10550, 10550, 274.7,   8.6,   -27,    105,   0.86, 0.38, -2,   0.0,  0.0,0.0
20100515,234216,storm1,  32.960,-104.907,  1038, 32.624,-104.413,    10, 11800, 11800, 11800, 11800, 11800,    10,  5110,  5110,  5110,  5110,  5110, 275.6,  13.8,   -32,     59,   1.73, 0.78, -2,   0.0,  0.0,0.0
20100515,234304,storm1,  32.960,-104.907,  1071, 33.139,-104.448,    10, 11690, 11690, 11690, 11690, 11690,    10,  1640,  4090,  4090,  4090,  4090, 275.6,  13.8,    32,     47,   1.73, 0.78, -2,   0.0,  0.0,0.0
20100515,234306,storm1,  32.960,-104.907,  1058, 32.842,-104.452,    10, 10110, 10110, 10110, 10110, 10110,    10,  4040,  4040,  4040,  4040,  4040, 275.6,  13.8,   -10,     44,   1.73, 0.78, -2,   0.0,  0.0,0.0
20100515,235520,storm1,  32.952,-104.796,  1383, 32.843,-104.866,    10,   280,   280,  6700,  6700,  6700,    10,   280,   280,  1160,  1160,  1160, 275.3,  13.4,  -112,     14,   1.95, 0.87, -2,   0.0,  0.0,0.0
20100517,204407,storm1,  33.056,-105.288,  1213, 33.258,-103.248,    10, 11780, 11780, 11780, 11780, 11780,    10, 11780, 11780, 11780, 11780, 11780, 247.0,   9.8,   -20,    191,   0.14, 0.11, -2,   0.0,  0.0,0.0
20100517,205937,storm1,  33.083,-105.217,  1069, 33.398,-104.393,    10, 11930, 11930, 11930, 11930, 11930,    90, 11930, 11930, 11930, 11930, 11930, 257.9,  10.8,    10,     84,   0.37, 0.29, -2,   0.0,  0.0,0.0
20100517,220003,storm2,  32.995,-104.838,  1085, 33.387,-104.461,    10, 11740, 11870, 11870, 11870, 11870,    10, 11710, 11710, 11820, 11820, 11820, 288.2,   8.7,    73,     56,   0.28, 0.17, -2,   0.0,  0.0,0.0
20100517,220429,storm2,  32.979,-104.825,  1026, 32.943,-104.430,    10,  9900,  9900,  9900,  9900,  9900,    10,  9320,  9320,  9900,  9900,  9900, 282.9,  10.2,     9,     37,   0.35, 0.22, -2,   0.0,  0.0,0.0
20100517,220432,storm2,  32.979,-104.825,  1222, 33.381,-104.746,    10,  2180, 10710, 10710, 10710, 10710,    10, 10710, 10710, 10710, 10710, 10710, 282.9,  10.2,    96,     45,   0.35, 0.22, -2,   0.0,  0.0,0.0
20100517,222724,storm2,  32.954,-104.685,  1368, 32.898,-104.905,    10, 11630, 11630, 11630, 11630, 11630,    10,  9570, 11620, 11620, 11620, 11620, 284.9,   8.4,  -146,     21,   0.70, 0.44, -2,   0.0,  0.0,0.0
20100517,225012,storm2,  32.932,-104.591,  1057, 32.901,-104.427,    10,  4050,  4050,  6320,  6320,  6320,    60,  4050,  4050,  6300,  6300,  6300, 292.8,   5.7,    14,     16,   1.05, 0.65, -2,   0.0,  0.0,0.0
20100517,225811,storm2,  32.920,-104.564,  1095, 33.097,-104.442,    10,  9290,  9290,  9290,  9290,  9290,    10,  9290,  9290,  9290,  9290,  9290, 284.0,   4.3,    77,     23,   1.19, 0.74, -2,   0.0,  0.0,1.0
20100517,230919,storm2,  32.916,-104.527,  1100, 32.820,-104.005,    10, 11340, 11340, 11340, 11340, 11340,    10, 10870, 11340, 11340, 11340, 11340, 287.4,   1.2,     8,     50,   1.40, 0.87, -2,   0.0,  0.0,0.0
20100517,231552,storm2,  32.914,-104.525,  1639, 32.892,-105.171,    10, 11350, 11350, 11350, 11350, 11350,    10, 11350, 11350, 11350, 11350, 11350, 289.7,   1.5,  -155,     60,   1.54, 0.96, -2,   0.0,  0.0,0.0
20100518,215218,storm1,  35.678,-102.555,  1122, 35.691,-101.973,    10, 11870, 11870, 11870, 11870, 11870,    10, 11870, 11870, 11870, 11870, 11870, 220.1,  17.7,   -54,     53,   0.29, 0.07,  0,   2.5,  2.0,0.0
20100518,215946,storm1,  35.762,-102.477,  1181, 35.716,-102.323,    10,  3190,  3190,  3190,  3190,  3190,    10,  3180,  3180,  3180,  3180,  3180, 223.5,  12.8,   -73,     15,   0.44, 0.11,  0,   2.5,  2.0,0.0
20100518,220418,storm1,  35.785,-102.444,  1159, 35.867,-102.213,    10,  8710,  8710,  8710, 10590, 10590,    10,  6580,  8370, 10590, 10590, 10590, 232.8,  10.5,   -19,     23,   0.52, 0.13,  0,   2.5,  2.0,0.0
20100518,221606,storm1,  35.813,-102.403,  1074, 35.866,-101.811,    10,  9390,  9390,  9390,  9390,  9390,    30,  3850,  9390,  9390,  9390,  9390, 252.9,  10.0,   -14,     54,   0.67, 0.17,  0,   2.5,  2.0,0.0
20100518,225519,storm1,  35.853,-102.135,  1091, 35.759,-101.960,    10,  4390,  4390,  4390,  4390,  4390,    10,  4390,  4390,  4390,  4390,  4390, 256.6,   8.2,   -50,     19,   1.36, 0.34,  0,   2.5,  2.0,0.0
20100518,225622,storm1,  35.853,-102.135,  1023, 36.010,-101.650,    10,  5080,  8190,  8190,  8190,  8190,    10,  5080,  8190,  8190,  8190,  8190, 256.6,   8.2,     6,     47,   1.36, 0.34,  0,   2.5,  2.0,0.0
20100518,225748,storm1,  35.853,-102.135,   990, 35.827,-101.468,    10,  3100,  3100,  9850,  9850,  9850,    10,  3100,  3100,  8670,  9850,  9850, 256.6,   8.2,   -19,     60,   1.36, 0.34,  0,   2.5,  2.0,0.0
20100518,230128,storm1,  35.857,-102.105,  1095, 35.233,-101.709,    10, 11900, 11900, 11900, 11900, 11900,    10, 11900, 11900, 11900, 11900, 11900, 253.1,   8.0,   -83,     78,   1.44, 0.36,  0,   2.5,  2.0,0.0
20100518,233820,storm1,  35.892,-101.898,   954, 36.082,-101.221,    10, 12040, 12040, 12040, 12040, 12040,    10, 10830, 12040, 12040, 12040, 12040, 265.4,  10.3,    14,     64,   2.05, 0.51,  2,  16.3,  2.0,0.0
20100518,234032,storm1,  35.892,-101.898,  1160, 35.866,-102.090,    10,  9820, 11820, 11820, 11820, 11820,    20,  9540,  9540, 11820, 11820, 11820, 265.4,  10.3,  -176,     18,   2.05, 0.51,  2,  16.3,  2.0,1.0
20100518,234429,storm1,  35.899,-101.866,  1005, 35.531,-101.061,    10,  1090,  1090,  1090,  1090,  1090,    10,   720,  1090,  1090,  1090,  1090, 269.8,  10.2,   -29,     83,   2.13, 0.53,  2,  16.3,  2.0,0.0
20100518,235356,storm1,  35.898,-101.801,   897, 35.708,-101.520,    10,  2490,  2490,  2490,  2490,  5360,    10,  8850,  8850,  8850,  8850,  8850, 278.2,   9.2,   -30,     33,   2.28, 0.57,  2,  16.3,  2.0,0.0
20100519,003133,storm1,  35.868,-101.550,   928, 35.543,-100.633,    10,  4550,  4550,  8570,  8570,  8570,    10,  4500,  4500,  8570,  8570,  8570, 269.3,  10.2,   -24,     90,   2.97, 0.74,  2,  16.3,  2.0,0.0
20100519,003824,storm1,  35.868,-101.518,   806, 35.875,-100.810,    10,  3950,  3950,  3950,  3950,  3950,    10,  3950,  3950,  3950,  3950,  3950, 267.1,  10.0,    -3,     64,   3.05, 0.76,  2,  16.3,  2.0,0.0
20100519,004223,storm1,  35.869,-101.488,  1071, 35.865,-101.775,    10,  5410,  5410,  5410,  5410,  5410,    10,  5120,  5120,  5120,  5120,  5120, 266.6,   9.7,   177,     26,   3.12, 0.78,  2,  16.3,  2.0,0.0
20100519,004441,storm1,  35.869,-101.488,   968, 35.562,-101.174,    10,  8180,  8180,  8180,  8180,  8180,    10,  8180,  8180,  8180,  8180,  8180, 266.6,   9.7,   -54,     44,   3.12, 0.78,  2,  16.3,  2.0,0.0
20100519,012828,storm2,  35.905,-101.294,   778, 35.423,-100.266,    10, 10160, 12200, 12200, 12200, 12200,    10, 10160, 11330, 12190, 12190, 12190, 269.4,   9.9,   -30,    107,   1.78, 0.29, -2,   0.0,  2.0,0.0
20100519,012951,storm2,  35.905,-101.294,   926, 35.744,-100.707,    10, 12070, 12070, 12070, 12070, 12070,    10, 10490, 10490, 12070, 12070, 12070, 269.4,   9.9,   -19,     56,   1.78, 0.29, -2,   0.0,  2.0,0.0
20100519,013029,storm2,  35.905,-101.294,   984, 35.530,-101.008,    10,  8410,  8410,  8410,  8410,  8410,    10,  8410,  8410,  8410,  8410,  8410, 269.4,   9.9,   -59,     49,   1.78, 0.29, -2,   0.0,  2.0,0.0
20100519,014718,storm2,  35.903,-101.183,   985, 35.835,-101.442,    10,  8740, 12000, 12000, 12000, 12000,    10,   190,  8630, 11770, 11770, 11770, 266.8,   8.3,  -166,     25,   2.08, 0.34, -2,   0.0,  2.0,1.0
20100519,205734,storm1,  35.907, -99.179,   586, 36.057, -98.818,    10, 12410, 12410, 12410, 12410, 12410,    10, 12410, 12410, 12410, 12410, 12410, 267.4,  16.3,    24,     37,   1.22, 0.43, -1,   0.0,  2.0,1.0
20100519,205907,storm1,  35.908, -99.133,   431, 35.834, -98.418,    10, 12560, 12560, 12560, 12560, 12560,    10,   210, 12560, 12560, 12560, 12560, 266.8,  16.3,   -11,     65,   1.30, 0.46, -1,   0.0,  2.0,0.0
20100519,210000,storm1,  35.908, -99.133,   513, 35.740, -98.774,    10, 12480, 12480, 12480, 12480, 12480,    10,   160,   160,   160, 12480, 12480, 266.8,  16.3,   -34,     37,   1.30, 0.46, -1,   0.0,  2.0,0.0
20100519,210001,storm1,  35.908, -99.133,   315, 36.610, -97.490,    10, 12670, 12670, 12670, 12670, 12670,    10, 12670, 12670, 12670, 12670, 12670, 266.8,  16.3,    24,    167,   1.30, 0.46, -1,   0.0,  2.0,0.0
20100519,210922,storm1,  35.914, -99.011,   615, 35.942, -99.308,    10,  6080,  6080,  6080,  6080,  6080,    10,  6080,  6080,  6080,  6080,  6080, 264.8,  13.2,   167,     27,   1.46, 0.52, -1,   0.0,  2.0,1.0
20100519,215358,storm1,  35.982, -98.585,   430, 35.835, -98.419,    10, 12560, 12560, 12560, 12560, 12560,    10,  8510,  8510, 12560, 12560, 12560, 266.3,  15.9,   -52,     22,   2.20, 0.78, -1,   0.0,  2.0,0.0
20100519,215813,storm1,  35.983, -98.542,   298, 35.875, -97.932,    10, 12690, 12690, 12690, 12690, 12690,    10, 11650, 11650, 12690, 12690, 12690, 264.7,  16.7,   -19,     56,   2.28, 0.81, -1,   0.0,  2.0,0.0
20100519,215819,storm1,  35.983, -98.542,   388, 36.115, -98.367,    10, 12600, 12600, 12600, 12600, 12600,    10,   390, 12600, 12600, 12600, 12600, 264.7,  16.7,    37,     22,   2.28, 0.81, -1,   0.0,  2.0,0.0
20100519,220107,storm1,  35.983, -98.542,   590, 35.829, -98.969,    10, 12410, 12410, 12410, 12410, 12410,    10, 12410, 12410, 12410, 12410, 12410, 264.7,  16.7,  -163,     42,   2.28, 0.81, -1,   0.0,  2.0,0.0
20100519,225720,storm2,  35.967, -97.921,   291, 35.859, -97.636,    10, 12700, 12700, 12700, 12700, 12700,    10, 11730, 12700, 12700, 12700, 12700, 274.0,  11.6,   -20,     28,   1.00, 0.28,  1,  32.1,  2.0,0.0
