,storm_speed,srh,srh_left,srh_right,bulk_shear,tornado,ef_rating,cape,cin
533,11.4,,,,12.72508822921851,1,0.0,2896.1366855101555,-113.8098073731815
534,11.4,-0.005400000000000006,,,6.4536811201050215,1,0.0,2611.6127443220294,-68.10124305628749
535,11.4,,,,14.96119893934794,1,0.0,3123.7619503584747,-104.2199893734959
536,13.3,,,,10.223630530529743,1,0.0,1627.0457976839987,-279.11668133091143
537,13.3,-0.0063999999999999925,,,13.461797799699712,1,0.0,2463.1830913052795,-290.6095871007162
538,12.1,,,,9.330680201182451,1,0.0,2767.5746691137915,-162.7496974287389
539,12.1,,,,6.924805343461589,1,0.0,2161.6196497382907,-188.1960487416582
540,9.5,,,,7.907591289387686,0,,2418.5096512322193,-223.96704403572613
541,9.5,,,,11.963477352381796,0,,2944.75473958051,-297.0763134261669
542,9.7,0.0052000000000000015,,,5.184633580617659,0,,1512.717544452046,-232.43821598192255
543,9.7,,,,11.15212984142491,0,,3081.736396392777,-210.57980733130586
544,9.3,-0.0016000000000000083,,,3.6341478024048914,1,0.0,764.4673650800929,-13.689556335019224
545,12.1,,,,5.660831407155351,0,,1121.0913153850659,0.0
546,11.7,,,,1.5877326856423748,0,,1583.9897692640566,-45.776866354716155
547,8.8,,,,21.56856855083341,0,,574.7993933470202,-69.75330341647287
548,8.8,,,,9.10494371207203,0,,1990.5274821942055,-26.95183262306456
549,13.1,-0.003400000000000008,,,13.204832268139036,0,,1375.9550890458725,-132.82949298883057
550,14.8,-0.0049,,,21.364126339062576,1,0.0,0.0,0.0
551,13.9,,,,13.669171180429755,0,,1358.4908613878986,-35.075676184722596
552,13.9,,,,13.004999038831183,0,,2737.4512347990585,-52.7352034945784
553,15.7,,,,15.371451555520764,0,,1396.1261630756846,-182.15757089198743
554,16.3,,,,19.6907061596859,0,,436.04896774229826,-241.8464729387665
555,13.0,,,,6.756970000934229,0,,3088.966848721559,0.0
556,13.0,,,,12.144015284558375,0,,1908.6576473178213,-75.62540999586524
557,9.9,0.001599999999999993,,,5.863275559291802,0,,0.0,0.0
558,10.5,,,,10.912378292562993,0,,0.0,0.0
559,9.8,,,,11.24746147307782,1,0.0,2482.2248467691793,-18.277595994683935
560,9.8,,,,7.413236588677667,1,0.0,0.0,0.0
561,10.5,,,,13.815039859826062,1,0.0,577.2176255458866,-254.54163213181786
562,9.9,,,,5.926973377734987,1,0.0,0.0,0.0
563,9.1,,,,9.792052390864493,1,0.0,2936.8068398896976,-19.673330227968602
564,9.7,,,,10.656109601332721,1,0.0,0.0,0.0
565,13.1,,,,3.623502475802535,1,0.0,2430.9649776035203,0.0
566,10.6,,,,7.18034746481225,0,,0.0,0.0
567,8.8,0.002100000000000004,,,10.404037120791418,0,,488.5534608496022,-334.42264241164463
568,8.8,,,,8.816425753696794,0,,3322.9543434226903,-18.33799645581433
569,15.3,,,,11.019803813843387,0,,0.0,0.0
570,14.4,0.0007000000000000077,,,5.4846376487086745,1,0.0,2778.7746074426204,-15.009805261162976
571,11.2,0.002499999999999998,,,11.754573577973812,0,,67.91591590927672,-479.85336826296225
572,11.9,,,,11.194431522230692,0,,3010.777268464933,-39.12701187861293
573,13.0,,,,12.334446876093422,0,,30.927902052136172,-789.5188281708992
574,13.0,,,,4.664855107611843,0,,2387.366926624766,0.0
575,9.5,0.012799999999999995,,,6.465327584441833,0,,1789.2080269857654,-71.91188452559572
576,5.8,,,,4.202560072380442,1,1.0,2901.9770696670325,-0.5727688586389743
577,15.6,,,,9.417536832951598,1,2.0,1205.0102295041647,-242.77013254326513
578,5.2,0.0008999999999999943,,,11.916441657943302,0,,2089.2621963199854,-171.71607849412018
579,13.7,0.007000000000000073,,,23.313729860320507,0,,2234.327184902989,-246.31954467808148
580,11.1,0.001999999999999988,,,11.85564644249512,0,,-2.395956609197465,-672.1190316258752
581,16.8,-0.0033999999999999916,,,6.576473218982954,1,5.0,3711.4570982289138,-13.454933781399712
582,15.4,,,,12.214828384086145,1,5.0,2527.912072617202,-98.94452458731134
583,15.1,,,,14.352391451881559,1,5.0,0.0,0.0
584,10.1,0.005200000000000046,,,11.019145544198997,0,,2286.672055999466,-137.5398995194779
585,8.4,,,,10.846869235931813,0,,1967.6633938383331,-234.67479846774373
586,6.6,,,,4.123105625617661,0,,1684.9027543103443,-10.591280973779318
587,7.0,0.0002999999999999873,,,3.447247980799726,0,,2463.492507702838,-0.517902564871703
588,6.7,0.03660000000000001,,,8.155145709914212,1,1.0,2237.049430655801,0.0
589,7.4,0.010300000000000005,,,7.047972974672413,1,0.0,0.0,0.0
590,8.8,0.007999999999999983,,,8.136273269234659,1,0.0,2113.9552806290717,-173.6894820230551
591,12.0,,,,10.6,0,,540.1001646096087,-180.6397386229403
592,6.4,,,,20.753416499219814,1,1.0,0.9016208255713526,-15.857131022516409
593,9.4,,,,5.617761840149529,1,0.0,19.43113185449168,-27.946052459777505
594,9.7,0.0029000000000000263,,,14.4422720971853,0,,282.302897388768,-8.309878264595932
595,12.4,0.00039999999999999975,,,4.9970371866197985,1,0.0,503.03563301545705,0.0
596,12.4,,,,15.33208096962931,1,0.0,0.0,0.0
597,12.6,0.011299999999999972,,,13.910282138969217,1,0.0,803.2358884397102,-210.3568904484436
598,12.6,,,,17.18814198514446,1,0.0,3476.2903014054386,-202.05193417578406
599,12.5,0.0508,,,17.367420189585918,0,,1006.4542501742554,-200.0093911642974
600,16.9,,,,16.73136232827279,0,,1918.246068053129,-140.79760697442597
601,17.0,,,,18.772454759072005,0,,376.88718355506256,-124.8921523426144
602,8.9,,,,,1,4.0,0.0,0.0
603,6.6,,,,19.93735426962618,1,0.0,0.0,0.0
604,10.1,,,,4.124523678720608,1,3.0,2650.164058367094,-12.952790363878957
605,10.1,-0.011599999999999984,,,2.532552309704079,1,3.0,714.2280092872891,-67.92274831826559
606,11.1,0.0027000000000000006,,,10.748953437428222,1,3.0,1879.1205580579663,-30.971470422520714
607,14.2,-0.0034000000000000133,,,6.674001816259073,1,3.0,1938.5653586936874,-15.432115568913138
608,15.9,-0.0008999999999999811,,,8.76627218568603,1,3.0,1323.8648711111691,-47.00435575210111
609,15.7,0.001099999999999979,,,10.448444860360798,1,3.0,2187.3909735035595,-115.15321913108322
610,14.7,-0.0016000000000000148,,,11.812552887730346,1,3.0,1727.4387841565017,-106.37659451069308
611,13.2,,,,15.483174126899845,0,,2845.532615286333,-36.27525802230551
612,16.6,-0.0005999999999999964,,,17.174719837633376,1,2.0,918.1542584167576,-191.39973173078894
613,16.2,0.010099999999999991,,,18.601075237738275,0,,2959.237325760033,-61.747706742252454
614,16.2,,,,16.031601849014603,0,,0.0,0.0
615,15.5,0.02920000000000003,,,17.92344832893492,0,,989.9377411489471,-156.53952195560586
616,9.1,,,,5.041692647788836,1,1.0,932.5282756802992,-62.58319991610226
617,9.5,0.0006000000000000035,,,10.232362751730301,1,1.0,1397.2663688253629,-90.9585037261239
618,9.5,,,,11.324011598609953,1,1.0,353.6427525448553,-69.5189407148918
619,11.5,,,,9.21376471429844,0,,3642.566775584449,-23.52529647280939
620,11.5,0.002199999999999991,,,7.300484622921932,0,,1516.333496597618,-80.29909238395278
621,10.3,-0.0014000000000000384,,,13.939989469376366,0,,1760.8123997557464,-86.85096501678481
622,17.3,0.0025999999999999778,,,11.189056863196019,0,,,
623,18.1,-0.0024999999999999966,,,9.812622189040273,0,,,
624,17.6,,,,15.70031846810758,0,,693.2439852291702,-18.686980400138538
625,16.2,-0.0014999999999999946,,,11.660157940672175,0,,2923.859248058365,-72.56096219702239
626,16.0,,,,17.25416643979534,0,,,
627,7.0,-0.017500000000000057,,,10.756218127941475,0,,303.51231995787407,0.0
628,7.5,,,,5.171655560387556,0,,,
629,6.7,-0.005200000000000005,,,4.940133568345397,0,,0.0,0.0
630,5.6,,,,,0,,,
631,5.6,,,,5.273749265016005,0,,62.35356504713279,0.0
632,4.3,,,,6.155485358604957,0,,302.76514208264774,-636.2987254895615
633,7.6,-0.014100000000000019,,,10.084936142821858,0,,0.0,0.0
634,10.7,,,,5.34871481245968,1,1.0,,
635,10.7,0.014800000000000011,,,9.678002549934552,1,1.0,250.24331711877065,-722.6678698138351
636,13.4,0.0006999999999999948,,,4.508949856919224,1,0.0,46.722823394945344,0.0
637,9.4,,,,0.9460947234878355,1,0.0,121.13222655800601,-721.8268732176659
638,10.3,-0.00019999999999999768,,,3.344303443257207,0,,2855.578905003021,-65.4271881620513
639,7.2,,,,10.073031534612277,0,,52.845055805321856,0.0
640,5.5,0.0003999999999999931,,,9.02108640907513,0,,794.5644176626389,0.0
641,10.4,0.022600000000000006,,,,0,,,
642,10.8,,,,17.947823894398233,0,,376.7940111370857,-324.4470781934513
643,3.3,-0.018099999999999977,,,10.744011515582132,0,,0.0,0.0
644,7.9,-0.0031000000000000003,,,7.76327872316947,0,,2779.525135239545,-119.9998477262204
645,9.5,0.010799999999999994,,,14.274172674893602,1,3.0,1274.9380777398417,0.0
646,13.4,,,,13.38226418778282,0,,1758.2996200356288,-118.08642209691443
647,13.5,,,,19.12372436567251,0,,3157.0073265674378,-222.89038798209853
648,13.9,0.010300000000000042,,,11.747765745025733,0,,,
649,14.0,0.04520000000000007,,,17.416602162753986,0,,4524.260383254442,-80.69389334135077
650,9.2,-0.0066000000000000225,,,17.372679701185998,0,,633.7568501549258,-277.17100078667005
651,9.0,-0.037600000000000036,,,20.768485741623053,0,,,
652,8.9,,,,20.76279739922908,0,,3026.0544202281976,-228.69493678138664
653,7.4,-0.00019999999999999603,,,17.009683093998824,0,,872.2344259006555,-300.5812271695941
654,6.8,,,,19.501417824114746,0,,526.7275067198368,-276.7807214178982
655,12.8,-0.00919999999999999,,,8.850013099672585,0,,1155.5085902505296,-0.9505482144863662
656,12.5,-0.0035999999999999747,,,17.103091129878482,0,,588.7883703934343,-125.64953283981058
657,12.5,0.01139999999999998,,,8.166794816290047,0,,2070.312799054233,-172.9054898981591
658,5.2,0.0035000000000000144,,,5.450475221385962,0,,3856.5396122965262,0.0
659,5.7,,,,8.458144470599748,0,,1483.5343270411825,-76.82485788185602
660,8.8,,,,6.699286408031669,0,,,
661,9.5,0.016599999999999983,,,10.914935757875742,1,3.0,3178.210825186369,-47.59794627103391
662,9.5,0.001499999999999999,,,8.105014046393217,1,3.0,4135.886983064043,-0.12342493871399633
663,3.0,0.002700000000000003,,,12.20000284983058,1,3.0,3856.7354940198347,-63.72276006679706
664,2.2,-0.0007999999999999865,,,9.65549015604938,1,3.0,3651.2989929181895,0.0
665,2.6,0.005599999999999965,,,8.893944634257496,0,,1174.7545953769195,-48.084932561052455
666,9.9,0.0007999999999999982,,,11.134834036235036,0,,3957.810320723899,0.0
667,11.8,-0.012600000000000014,,,5.721887800367987,0,,2016.4964091736822,0.0
668,9.3,,,,8.563293758829017,0,,2056.727179083188,0.0
669,13.0,0.0017000000000000248,,,8.926925562588723,0,,0.0,0.0
670,9.7,,,,6.090155991434045,0,,1896.0151706836984,0.0
671,9.9,-0.012899999999999998,,,8.36910687245367,0,,2732.6980481931946,0.0
672,9.6,,,,10.372307714664538,0,,2656.517941971519,-33.6027375454387
673,12.4,0.00010000000000002912,,,6.692356352862394,0,,329.9099737007198,-112.57118904590307
674,12.3,0.005500000000000019,,,8.949860334105779,0,,,
675,7.2,,,,9.648828850707762,0,,411.3193790102208,-27.28893652803181
676,6.5,-0.0012000000000000107,,,8.19553086486169,0,,1037.3959743994492,-122.5236737367129
677,6.5,,,,13.596702725801082,0,,3277.4333726057857,-93.49979690907267
678,6.5,,,,8.810927499709754,0,,3087.5845531096993,-26.74280927396204
679,6.7,0.027599999999999993,,,6.217716622683925,0,,0.0,0.0
680,7.0,-0.004400000000000003,,,13.463846763804542,0,,2064.1141149116784,-90.97420652531781
681,7.0,,,,8.72984005667161,0,,0.0,0.0
682,7.4,,,,5.485652373756344,0,,0.0,0.0
683,8.4,-0.006000000000000042,,,11.40175425099138,0,,2416.1266525737615,-6.8362429206135715
684,8.5,,,,10.783805470041585,0,,3147.5491036176036,-13.378929593296737
685,8.5,-0.0015999999999999855,,,7.414849964766649,0,,1721.141164449829,-39.45072542667277
686,9.5,,,,6.2008063991709985,0,,2004.2401651256312,-38.53390256189601
687,7.2,0.0008999999999999993,,,12.204995978199264,0,,0.0,0.0
688,6.9,,,,10.257441999339783,0,,2302.342868167015,-36.66571488190199
689,6.9,0.003199999999999951,,,12.020890210656674,0,,1881.9104835932005,-133.896239004345
690,10.6,0.030699999999999904,,,11.66895747225838,0,,840.515019088872,-208.48342990162496
691,10.2,-0.0031000000000000255,,,8.066337613200892,0,,2182.864039515552,-111.17775842923642
692,10.5,,,,3.827531841800927,0,,,
693,8.2,0.08320000000000008,,,12.350094239176544,0,,107.14768156212685,-393.7400118712896
694,8.6,-0.0024999999999999285,,,11.2680714925868,1,3.0,876.8613862778125,-42.5831816556607
695,8.1,,,,15.319125340550283,1,3.0,526.1224372314814,-107.2346201329598
696,8.1,,,,20.26771899935549,1,3.0,792.7326471156917,-71.04973471831379
697,10.3,0.004300000000000014,,,22.23987296631412,1,3.0,767.906512311549,-45.806073757169344
698,13.6,0.002999999999999984,,,12.254529440568623,1,3.0,3535.207917678954,-47.31252994513179
699,16.5,0.0012000000000000062,,,1.0220128162772066,1,3.0,1923.421308140695,-74.81081609925457
700,9.9,0.0031000000000000047,,,18.01018447313868,1,3.0,154.38644963325672,-118.17108985330997
701,12.3,-0.005299999999999993,,,3.7583990154430866,1,1.0,130.7304612662294,-483.185274053433
702,6.9,-0.01689999999999998,,,6.092838133349121,1,0.0,317.57879191722657,-527.8394259833905
703,8.7,,,,17.53050366736271,0,,66.90428535652703,-15.16565915618523
704,11.8,0.0022999999999999974,,,17.273105266371314,0,,,
705,12.3,,,,6.869987891600305,0,,471.2917858030669,-236.42866425867095
706,18.0,0.001599999999999995,,,19.04286792182347,0,,2010.0742772675414,-0.1220704375027285
707,18.6,-0.005899999999999972,,,5.843606717140503,0,,505.8219562773524,-513.9898287455192
708,8.3,-0.0032999999999999948,,,4.8149914703442,0,,,
709,8.3,-0.0009000000000000011,,,6.010598068926836,0,,1374.194553940025,-79.57525814324998
710,9.5,0.00019999999999998383,,,6.167805803928289,0,,273.28238178729976,-79.16248006190523
711,12.7,-0.0021000000000000038,,,8.687072348309915,0,,1157.332857479704,-47.06040144619327
712,12.3,,,,3.3825074362226997,0,,459.6004395603742,-106.49383479621513
713,12.3,0.0007999999999999954,,,13.7444350603592,0,,970.8191449033072,-139.94635921503013
714,17.4,0.012799999999999994,,,6.400195187867644,0,,788.8199016345209,-38.73284065095063
715,14.9,-0.005799999999999991,,,4.600824128781955,0,,1184.3256843346337,-55.74505363701904
716,14.4,-0.06769999999999993,,,2.4515301344262523,0,,,
717,19.6,0.019799999999999967,,,13.288926333373338,0,,0.0,0.0
718,18.0,-9.999999999999213e-05,,,5.573727439411522,0,,34.2988321104369,-414.2101619447616
719,14.9,0.0010000000000000085,,,7.445314867527744,0,,12.02352275088795,-126.54330832757488
720,10.8,0.0020999999999999964,,,6.178575547014813,0,,2807.0637598919207,-136.87267433084494
721,2.8,0.0005999999999999977,,,4.604483630066933,0,,0.0,0.0
722,3.9,,,,11.329607230614839,0,,3056.467694940088,-50.269534748971815
723,3.9,,,,3.0594117081556713,0,,1333.3592246198175,-89.99901923429198
724,5.7,0.0007000000000000053,,,11.668007567143162,0,,2984.0751422880385,-65.60869609674594
725,5.7,0.0022000000000000084,,,7.433034373659254,0,,2711.190582683627,-125.96383100356506
726,4.7,-0.00210000000000001,,,11.955236861053168,1,1.0,3016.074042502701,-89.92673736414892
727,4.3,,,,12.52759345913242,1,1.0,3359.645813533042,-57.52321240713269
728,4.0,,,,12.014097976523892,1,1.0,2441.3445413434138,-61.13324213976191
729,4.4,,,,0.14765334797721988,1,1.0,1153.4032572993588,-108.73784246137666
730,4.4,0.007900000000000003,,,9.59773254904855,1,1.0,1725.3754209841306,-316.91006906466583
731,6.7,0.006599999999999983,,,11.843740762793587,1,0.0,2622.742787041025,-117.71482262661631
732,6.7,,,,17.826765986886343,1,0.0,1983.557081415857,-84.29221135818628
733,5.4,0.0047999999999999675,,,14.073023839957068,1,0.0,2968.9378496103873,-85.4575170318497
734,3.2,-0.005100000000000062,,,19.076920508975395,0,,567.8424603103151,-35.953120051190815
735,2.7,0.0015999999999999834,,,16.483021567661677,0,,282.9527970936949,-180.7126449720012
736,4.5,,,,14.401388821915754,0,,2449.997501285366,-47.792751421078265
737,4.5,,,,4.259985617258396,0,,999.7834856020429,-156.87089497690175
738,4.5,-0.016500000000000025,,,14.97230777134908,0,,2823.9154929529445,-106.96061662494168
739,4.5,0.006400000000000021,,,9.969921661584099,0,,2389.464488846975,-116.33547013842139
740,4.5,,,,16.6547289094994,0,,1203.5573860017407,-166.68922710112957
741,4.5,,,,24.01686907155052,0,,2172.2143298930096,-190.02921410568774
742,5.2,,,,15.74714679669587,0,,835.3801993087873,-306.009641261763
743,8.5,0.0034000000000000007,,,14.147202302187548,0,,1389.2802142198495,-201.5561512885751
744,16.1,,,,12.411045784659418,0,,1345.126354262608,-138.0798611953669
745,10.1,0.0031000000000000008,,,5.858745578828448,0,,915.5061289196908,-182.03687316227465
746,10.2,,,,12.92522201049961,0,,1106.3594742251264,-145.2149413028086
747,10.3,-0.0010000000000000067,,,8.844174840563962,0,,421.09539992961334,-173.72078760774644
748,10.3,0.014900000000000012,,,12.01950546113262,0,,756.8089824675251,-207.81880148689027
749,8.9,0.004499999999999985,,,12.233982759952381,0,,852.5139650748431,-234.39142042429236
750,8.5,,,,14.666669177879658,0,,770.213602900124,-324.6265901466922
751,8.5,0.014500000000000004,,,11.062153001096776,0,,569.9971947013828,-272.98853263699476
752,8.5,,,,13.018832512940628,0,,517.2326108737548,-303.78036778744655
753,10.9,0.0018999999999999935,,,8.039883703694608,0,,1651.2599468672886,-17.432293333229186
754,10.6,,,,10.146684684395346,0,,1884.8517388177472,-25.26560736038215
755,7.7,0.0008000000000000087,,,7.013220221100459,0,,1457.0109829287867,-30.535489847037972
756,8.9,,,,8.630341209216223,0,,1474.2367199355103,-35.30689060141007
757,7.8,-0.00019999999999998925,,,8.870904359139416,0,,1327.9137001304755,-19.622672181223507
758,7.8,-0.0012000000000000118,,,10.33537614216338,0,,1249.957763339217,-37.444935662566294
759,6.7,,,,12.116517651536682,0,,1670.7049332604672,-22.376443636167494
760,10.5,-0.002300000000000022,,,18.896134719388936,0,,3540.7399459980084,-104.87214512707256
761,10.5,-0.014800000000000004,,,9.410033266078214,0,,2555.986395981149,-34.34163516852137
762,13.4,-0.0034000000000000046,,,19.105321065142725,0,,4717.370125047716,-36.20694035132434
763,15.5,-1.180425115293593e-17,,,4.885967943431395,0,,2319.9980668597805,-25.626569825397745
764,11.8,0.0017999999999999913,,,6.085238809191021,0,,,
765,11.7,-0.0009000000000000043,,,1.1173255898930012,0,,1718.608563855541,-25.006298082062294
766,12.1,0.000900000000000011,,,14.148144754701939,0,,4121.532549596186,-42.94403032341035
767,11.5,0.0005999999999999963,,,9.904544411531507,0,,4004.286062534137,-37.958629816621034
768,14.3,0.00020000000000001668,,,17.116874311535046,0,,3818.799379366743,-72.99135128426691
769,15.1,-0.0006000000000000059,,,13.147243057006285,0,,3738.426778265988,-34.932406856769774
770,11.3,-0.00039999999999998945,,,10.66341339863225,0,,0.0,0.0
771,11.8,0.0004000000000000015,,,13.87984149765407,0,,1188.9029315153432,-79.6290165614468
772,18.4,0.0008000000000000113,,,11.216059914247964,1,1.0,1261.9403396408065,-14.867134877611571
773,18.4,0.0003000000000000008,,,6.59278624026099,1,1.0,344.91110427354636,0.0
774,13.0,-0.0006999999999999806,,,10.33247308247159,1,1.0,0.0,0.0
775,13.0,-8.61940727125976e-18,,,9.701525950342564,1,1.0,,
776,18.1,-9.999999999999294e-05,,,13.170167738161407,0,,2391.630505908382,-17.97682355245581
777,18.1,-0.00040000000000000994,,,9.852155034240425,0,,0.0,0.0
778,14.6,,,,,1,,0.0,0.0
779,16.3,0.0014000000000000147,,,22.67906523646863,0,,1027.4204284434209,-135.09412292568356
780,11.0,0.0009,,,9.260860034900116,1,4.0,0.0,0.0
781,10.6,-0.0003000000000000033,,,11.002921330988903,1,4.0,0.0,0.0
782,11.0,-0.0005000000000000086,,,10.376420735313438,1,3.0,0.0,0.0
783,10.2,0.0004999999999999884,,,8.020203901129785,1,3.0,,
784,12.4,-0.0007999999999999985,,,6.772001181334806,1,1.0,0.0,0.0
785,15.8,0.00010000000000001423,,,19.350815883364085,1,1.0,,
786,15.8,0.0017000000000000238,,,18.361917111238686,1,1.0,1928.5843893576775,-146.65341993735856
787,16.0,0.0008000000000000023,,,8.228989305862498,0,,795.7219615217655,-15.826056176785903
788,16.0,-0.0001999999999999942,,,6.753517601961217,0,,2318.686485338238,-36.79430175935434
789,17.9,-0.0003000000000000041,,,4.365775990588615,0,,213.20716477622514,-37.89511427144859
790,17.9,0.00030000000000000317,,,4.566028986697086,0,,2411.2683893328453,-5.333005878408849
791,17.0,0.0004000000000000034,,,3.800740244307554,1,0.0,152.58320639875245,-40.849663160059016
792,17.4,-0.0004000000000000014,,,2.9751191625985096,1,0.0,1008.006338665741,-68.9730941622251
793,18.7,0.001400000000000002,,,6.809720715306776,1,1.0,1681.0609040609804,-36.09998704245486
794,17.2,0.0019999999999999857,,,8.16648252630404,1,1.0,24.369706244521108,-35.29748990486498
795,16.5,0.0023999999999999868,,,9.712878049270463,1,1.0,1556.1045404190445,-68.9764974472649
796,16.5,0.0024999999999999935,,,11.121692646377067,1,1.0,245.54191856604658,-26.68089633916315
797,5.4,-0.00040000000000003314,,,3.8639358172723304,0,,,
798,14.4,0.0003999999999999734,,,9.680906689163912,1,1.0,2067.8391345664504,-4.730767389791069
799,10.4,0.0007999999999999656,,,11.555149874259131,1,1.0,,
800,8.6,0.0005000000000000175,,,19.684969354474884,1,1.0,830.3973497705763,-269.3678139441395
801,5.5,0.00010000000000000246,,,10.339885633619327,1,2.0,,
802,5.5,0.0005999999999999899,,,11.261353389972204,1,2.0,5013.692834150635,-92.60989115675949
803,8.2,9.999999999996844e-05,,,10.776024072757956,0,,2953.4572178601843,-95.26142698746173
804,7.4,-0.0002999999999999652,,,13.063887962014203,0,,4467.117878700082,-130.96735440109998
805,10.1,1.8680803431925015e-18,,,9.358212335534333,0,,4638.9550757237985,-124.89070651469788
806,9.8,-0.0003000000000000174,,,17.789585448746546,0,,2840.912306827804,-219.93478622356702
807,15.2,0.0011000000000000083,,,7.297179204438402,0,,3711.518782849376,-64.62148919137962
808,13.7,0.00020000000000000448,,,9.560334722173698,0,,0.0,0.0
809,12.2,0.0005999999999999784,,,12.193471705537963,0,,461.00405211473185,-108.70545637551618
810,12.9,0.0009000000000000504,,,15.340315512392216,0,,1280.5117840673975,-130.12960949229034
811,12.0,0.0006000000000000016,,,4.921963876176229,0,,2637.637220609891,0.0
812,11.2,-0.0013000000000000088,,,9.016135926488232,0,,1626.179853214377,-1.6187566711138868
813,8.0,-0.0008000000000000004,,,8.057528011107728,0,,2448.292466176814,-3.485804562038729
814,10.2,-0.0011999999999999888,,,5.566340928046608,0,,1759.6010819246765,0.0
815,7.1,-0.00010000000000001059,,,5.3948410575102255,0,,389.77731851437557,0.0
816,6.6,9.999999999999014e-05,,,7.58668833587226,0,,1454.0524275394794,-2.8162745631566963
817,6.6,-0.0004000000000000091,,,8.14602204023674,0,,,
818,7.1,0.0009999999999999907,,,5.6676543004360385,0,,1098.7019638679067,0.0
819,6.8,-0.00030000000000000865,,,7.009737852764424,0,,1687.352817533148,-29.305115536207396
820,7.2,-0.00010000000000000896,,,7.441407938213212,0,,593.7301789395049,-18.925815967175797
821,7.2,0.00010000000000000164,,,11.406138698087098,0,,1291.7953822558734,-20.64992687458314
822,12.2,-0.0005999999999999946,,,,0,,0.0,0.0
823,11.4,-0.0011000000000000137,,,10.229104003774271,0,,992.0091508197403,-122.99452204852193
824,12.3,-0.0005000000000000002,,,1.0499462915447793,0,,1467.0749577158476,0.0
825,7.9,0.00020000000000000505,,,2.580089039100443,0,,1471.136293989091,-28.09476789901521
826,9.2,0.0004000000000000018,,,2.9274562336608896,0,,574.3207693598569,0.0
827,12.1,0.00040000000000000354,,,5.992577328984537,0,,1262.3723263077131,-64.24675622800466
828,17.3,0.0004000000000000039,,,3.1384709652950433,0,,1602.3942329630513,0.0
829,8.0,0.0006999999999999962,,,7.166323570764849,0,,1139.8354761188336,-312.2326286365335
830,11.7,0.00029999999999999775,,,6.8070603780169865,0,,0.0,0.0
831,10.1,0.0003000000000000048,,,13.234924686599317,0,,2545.459603193459,-297.29223901122845
832,11.5,-0.0005000000000000341,,,11.382818151288525,1,,2222.663551681871,-346.25037445197944
833,12.8,0.004199999999999992,,,8.750831543334716,1,,83.10008231674969,-548.8599131661783
834,12.8,0.0009999999999999926,,,15.779150084930118,1,,1276.226673492002,-429.4005174883829
835,13.7,0.0022999999999999913,,,25.696911971136906,1,,0.0,0.0
836,10.2,0.00040000000000001894,,,6.369656606700851,0,,1605.389188034456,0.0
837,11.2,0.0026000000000000172,,,13.437456151986765,0,,1018.7574544050701,-31.242156077760388
838,9.9,-0.0010000000000000026,,,15.432433379088343,0,,685.8957306151793,-72.09261269963838
839,10.1,0.003200000000000003,,,15.532871246450542,0,,675.4338643553681,-212.26097227956157
840,14.7,,,,,0,,0.0,0.0
841,16.3,0.002100000000000022,,,18.031314174313454,0,,144.2371508218858,-360.0738465745927
842,12.3,-0.002199999999999968,,,19.45134181889063,0,,331.6842780490811,-369.35716093177933
843,13.6,0.0008999999999999935,,,9.80668361732448,1,,2699.792220879918,0.0
844,8.6,0.00020000000000000584,,,8.781944807480453,1,,1884.998915412407,-19.335613130443463
845,13.6,0.0007999999999999928,,,7.062763401028997,1,0.0,1765.5161897332316,-45.45042009871544
846,12.4,-0.0017999999999999852,,,12.11194438380691,0,,760.0104384791199,-32.642768095924716
847,11.7,0.0012999999999999871,,,21.211191617767703,1,2.0,354.7545051741212,-92.05246856458814
848,14.5,0.0016999999999999828,,,16.52020635902713,1,1.0,1701.91178908737,-199.93339647921428
849,13.3,0.002400000000000024,,,13.763705811520596,0,,2135.814383006476,-213.7496949346449
850,13.6,-0.0013000000000000101,,,9.091754506144564,1,0.0,3851.7163878509496,0.0
851,16.8,0.0040999999999999995,,,12.126417442921879,1,3.0,2894.975601816553,-53.91028775017714
852,15.2,0.0024000000000000115,,,10.623473863106309,1,3.0,76.66315703755141,-15.449017462024106
853,16.1,-0.001700000000000014,,,11.063691137444811,1,3.0,2849.4393478287934,-15.046742110847617
854,11.8,0.0019000000000000583,,,20.48274214693196,1,3.0,45.57488472609155,-28.065552830580373
855,10.9,,,,13.460158395721043,1,3.0,51.44835820799869,-43.513323865080864
856,17.3,0.0035000000000000087,,,18.409780009549273,1,1.0,1371.8327627146914,-44.429024087587415
857,16.1,0.0037000000000000297,,,20.951313759287512,1,1.0,2085.4127242160475,-82.32200036436414
858,21.4,-0.002099999999999966,,,18.076645556150776,0,,3847.686077134944,0.0
859,16.2,0.0026000000000000034,,,16.182088863926065,0,,4554.895644899324,0.0
860,15.5,0.007200000000000046,,,16.749549159073155,1,,3772.95730152797,-18.69044218402346
861,15.4,0.012700000000000008,,,14.520240061108263,1,2.0,1504.3452309308075,-25.74879148225616
862,17.5,0.0022000000000000092,,,19.606771608781756,1,2.0,0.0,0.0
863,18.4,0.002100000000000002,,,19.0637215809383,1,2.0,0.0,0.0
864,16.6,0.007599999999999986,,,17.807021087200408,1,,1831.8765973798997,-22.926490916447587
865,14.1,0.04100000000000001,,,11.498260738042081,0,,0.0,0.0
866,12.8,,,,10.474268900708937,0,,260.7366790506239,-0.6545202927162371
